28004,5
2.210768,3.669978,4.591267,5.502458,5.530406,4.580165,3.648653,2.446336,2.005227,2.279440,3.242214,4.155888,4.943692,5.341297,5.406822,6.007024
2.219311,3.539288,4.732317,5.455940,5.308658,4.663863,3.613816,2.446336,1.997503,2.335496,3.159611,4.281443,4.943692,5.158467,5.480116,5.829752
2.219311,3.603565,4.660770,5.646704,5.308658,4.663863,3.613816,2.427638,1.997503,2.297879,3.159611,4.230375,4.943692,5.158467,5.555387,5.873088
2.210768,3.539288,4.625769,5.597819,5.395232,4.663863,3.613816,2.427638,1.989825,2.297879,3.146201,4.230375,4.943692,5.158467,5.480116,5.873088
2.202277,3.560483,4.523718,5.597819,5.266382,4.721233,3.596608,2.427638,1.974606,2.270310,3.200447,4.180442,4.943692,5.158467,5.480116,5.873088
2.193838,3.539288,4.523718,5.597819,5.308658,4.663863,3.596608,2.427638,1.944701,2.270310,3.173122,4.131604,4.943692,5.158467,5.480116,5.873088
2.185450,3.477044,4.660770,5.455940,5.266382,4.663863,3.529135,2.427638,1.959566,2.279440,3.132889,4.255765,4.854219,5.088761,5.555387,5.873088
2.185450,3.477044,4.523718,5.502458,5.308658,4.721233,3.529135,2.427638,1.952112,2.270310,3.173122,4.107585,4.974220,5.123380,5.593790,5.873088
2.185450,3.477044,4.557253,5.597819,5.308658,4.635654,3.613816,2.446336,1.959566,2.288629,3.159611,4.131604,4.974220,5.158467,5.480116,5.829752
2.185450,3.477044,4.557253,5.597819,5.530406,4.721233,3.613816,2.446336,1.974606,2.297879,3.173122,4.180442,4.854219,5.194034,5.593790,5.873088
2.168825,3.436627,4.591267,5.597819,5.308658,4.779913,3.596608,2.455774,2.005227,2.297879,3.146201,4.230375,4.943692,5.194034,5.593790,5.961709
2.185450,3.436627,4.523718,5.320807,5.439564,4.607757,3.648653,2.455774,2.005227,2.297879,3.186733,4.230375,4.974220,5.303710,5.406822,6.007024
2.144261,3.625459,4.660770,5.365133,5.576954,4.525876,3.613816,2.533513,2.020814,2.261240,3.186733,4.333687,4.796266,5.418086,5.632720,5.917069
2.128127,3.539288,4.732317,5.365133,5.351602,4.779913,3.545803,2.484455,2.052559,2.307190,3.146201,4.441878,4.854219,5.230089,5.632720,5.917069
2.185450,3.477044,4.523718,5.597819,5.439564,4.580165,3.648653,2.474834,2.012997,2.316562,3.228186,4.180442,4.974220,5.341297,5.443227,6.007024
2.120132,3.560483,4.660770,5.191935,5.624281,4.779913,3.596608,2.523573,2.044550,2.270310,3.159611,4.360264,4.767781,5.230089,5.632720,5.873088
2.120132,3.497573,4.660770,5.277177,5.351602,4.692387,3.545803,2.455774,2.044550,2.288629,3.146201,4.387151,4.825077,5.158467,5.632720,5.873088
2.144261,3.539288,4.523718,5.320807,5.576954,4.525876,3.648653,2.494140,2.005227,2.270310,3.214264,4.230375,4.825077,5.379419,5.480116,6.007024
2.104281,3.560483,4.660770,5.365133,5.576954,4.525876,3.613816,2.513698,2.036590,2.252229,3.186733,4.360264,4.796266,5.418086,5.555387,5.961709
2.096426,3.560483,4.660770,5.277177,5.439564,4.721233,3.545803,2.484455,2.052559,2.279440,3.146201,4.387151,4.825077,5.266644,5.752784,5.961709
2.160588,3.539288,4.523718,5.320807,5.530406,4.580165,3.666286,2.503887,2.012997,2.335496,3.270592,4.230375,4.943692,5.379419,5.517499,6.099744
2.120132,3.603565,4.591267,5.320807,5.530406,4.580165,3.701986,2.494140,2.076882,2.316562,3.284946,4.230375,5.036370,5.379419,5.480116,6.099744
2.152400,3.603565,4.591267,5.320807,5.576954,4.692387,3.666286,2.573937,2.068724,2.335496,3.299410,4.360264,4.974220,5.418086,5.632720,5.961709
2.120132,3.539288,4.768887,5.455940,5.308658,4.750406,3.738281,2.494140,2.101660,2.383956,3.214264,4.441878,5.068006,5.266644,5.517499,6.099744
2.160588,3.625459,4.591267,5.234225,5.576954,4.607757,3.720059,2.553591,2.076882,2.335496,3.328677,4.469731,5.036370,5.418086,5.517499,6.007024
2.144261,3.625459,4.591267,5.320807,5.484615,4.692387,3.666286,2.584213,2.101660,2.345058,3.328677,4.387151,4.974220,5.418086,5.632720,5.961709
2.144261,3.560483,4.843683,5.502458,5.308658,4.750406,3.756656,2.573937,2.135430,2.383956,3.270592,4.441878,5.100025,5.266644,5.593790,6.007024
2.210768,3.625459,4.523718,5.549744,5.624281,4.607757,3.648653,2.573937,2.076882,2.403806,3.373446,4.414354,5.036370,5.418086,5.752784,6.099744
2.160588,3.647596,4.806005,5.277177,5.484615,4.870490,3.666286,2.584213,2.152637,2.393847,3.299410,4.497918,5.036370,5.266644,5.835678,6.099744
2.210768,3.581907,4.806005,5.549744,5.395232,4.692387,3.775185,2.553591,2.126907,2.454646,3.343483,4.441878,5.100025,5.341297,5.593790,6.195365
2.193838,3.738642,4.732317,5.320807,5.721350,4.779913,3.684063,2.615456,2.126907,2.393847,3.373446,4.555320,5.005110,5.418086,5.712205,5.961709
2.219311,3.539288,4.806005,5.646704,5.395232,4.839948,3.756656,2.584213,2.144006,2.454646,3.343483,4.414354,5.132435,5.266644,5.672188,6.007024
2.254014,3.603565,4.806005,5.646704,5.624281,4.901389,3.738281,2.573937,2.126907,2.454646,3.358405,4.414354,5.036370,5.266644,5.632720,6.294032
2.236555,3.738642,4.806005,5.365133,5.721350,4.809758,3.701986,2.584213,2.135430,2.423931,3.419290,4.584548,5.036370,5.341297,5.835678,6.099744
2.262826,3.647596,4.806005,5.646704,5.395232,4.901389,3.756656,2.615456,2.135430,2.507300,3.373446,4.414354,5.165244,5.266644,5.752784,6.099744
2.271693,3.603565,4.843683,5.646704,5.395232,4.839948,3.831720,2.584213,2.161324,2.518058,3.373446,4.414354,5.165244,5.341297,5.632720,6.195365
2.271693,3.809680,5.000275,5.549744,5.721350,4.932653,3.701986,2.604971,2.196633,2.454646,3.388606,4.614137,5.100025,5.266644,5.835678,6.195365
2.335355,3.809680,4.843683,5.746987,5.576954,4.721233,3.850886,2.626013,2.161324,2.496620,3.450472,4.469731,5.132435,5.497108,5.593790,6.147183
2.307724,3.858420,5.166992,5.549744,5.873326,4.932653,3.756656,2.647343,2.232873,2.518058,3.403887,4.644093,5.100025,5.379419,5.835678,6.195365
2.401952,3.883220,4.920775,5.696419,5.979170,4.839948,3.850886,2.713129,2.205605,2.528893,3.530681,4.584548,5.005110,5.537489,5.632720,6.007024
2.344684,3.985414,5.166992,5.646704,5.821787,4.870490,3.850886,2.747073,2.289064,2.550799,3.482162,4.736240,5.165244,5.537489,5.793937,5.961709
2.373038,3.933707,5.254475,5.646704,5.979170,5.028697,3.831720,2.770108,2.337657,2.606986,3.530681,4.705137,5.100025,5.578467,5.878018,6.099744
2.461537,3.985414,5.000275,5.798431,6.202675,4.901389,3.929223,2.793475,2.298651,2.689248,3.631431,4.736240,5.100025,5.662275,5.672188,6.053030
2.411718,3.985414,5.254475,5.746987,5.979170,5.162281,3.850886,2.770108,2.377753,2.653460,3.547123,4.736240,5.165244,5.578467,6.008781,6.195365
2.502620,4.038388,5.040966,6.126897,5.979170,4.964288,3.989791,2.781749,2.337657,2.738265,3.631431,4.555320,5.370905,5.578467,5.672188,6.344556
2.461537,4.176691,5.210375,5.958264,6.202675,4.932653,3.969424,2.817184,2.367624,2.677228,3.683763,4.614137,5.198458,5.705133,5.712205,6.147183
2.471703,4.176691,5.210375,5.904044,6.381579,5.094675,3.909384,2.817184,2.398224,2.677228,3.683763,4.705137,5.165244,5.662275,5.835678,6.007024
2.502620,4.065364,5.438430,5.746987,5.979170,5.128271,3.949236,2.781749,2.408569,2.725868,3.597281,4.831967,5.266137,5.537489,5.920973,6.099744
2.555587,4.038388,5.438430,6.126897,5.821787,5.094675,4.031070,2.758549,2.387953,2.788833,3.597281,4.736240,5.300618,5.457312,5.752784,6.448087
2.555587,4.234503,5.254475,5.958264,6.202675,4.996300,4.010339,2.841241,2.398224,2.725868,3.737471,4.705137,5.132435,5.705133,5.712205,6.147183
2.555587,4.324071,5.635486,5.904044,6.202675,5.061486,4.010339,2.853402,2.450689,2.725868,3.631431,4.864710,5.198458,5.705133,5.712205,6.053030
2.621649,4.324071,5.344902,5.904044,6.202675,5.128271,4.051987,2.758549,2.418986,2.776042,3.755690,4.831967,5.300618,5.705133,5.752784,6.344556
2.678911,4.354719,5.686971,6.493782,6.088878,5.061486,4.031070,2.781749,2.408569,2.814724,3.719412,4.614137,5.370905,5.620058,5.672188,6.448087
2.702406,4.417253,5.438430,6.493782,5.979170,5.061486,4.051987,2.781749,2.418986,2.801727,3.811322,4.614137,5.406730,5.620058,5.712205,6.448087
2.702406,4.449156,5.584914,6.069662,6.381579,5.094675,3.989791,2.853402,2.429478,2.827826,3.811322,4.767741,5.165244,5.748648,5.835678,6.007024
2.714284,4.417253,5.847171,6.069662,5.979170,5.061486,4.031070,2.758549,2.483082,2.841033,3.701510,4.931497,5.335538,5.620058,5.835678,6.294032
2.799965,4.581229,5.486410,6.366793,6.261183,5.128271,4.010339,2.853402,2.440045,2.881303,3.868470,4.736240,5.198458,5.748648,5.835678,6.053030
2.750453,4.481496,6.016595,6.185196,6.033528,5.196715,4.051987,2.781749,2.516192,2.894948,3.811322,4.931497,5.370905,5.578467,5.752784,6.448087
2.838103,4.650081,5.635486,6.126897,6.506714,5.196715,3.949236,2.853402,2.472206,2.881303,3.907443,4.897883,5.165244,5.662275,5.920973,6.099744
2.877136,4.514281,5.635486,6.559164,5.979170,5.231579,4.073093,2.829168,2.483082,3.023006,3.868470,4.864710,5.370905,5.578467,5.835678,6.195365
2.903673,4.514281,5.959045,6.185196,6.145251,5.412670,3.969424,2.805287,2.505074,3.023006,3.830200,5.000083,5.335538,5.537489,5.964556,6.195365
2.944274,4.547522,6.075266,6.126897,6.443536,5.266883,4.010339,2.817184,2.483082,3.037849,3.830200,5.000083,5.232087,5.705133,5.752784,6.344556
2.903673,4.720922,5.584914,6.493782,6.033528,5.302635,3.949236,2.793475,2.505074,2.964892,3.887867,4.897883,5.406730,5.537489,5.920973,6.195365
2.903673,4.615412,5.847171,6.493782,6.320806,5.094675,4.073093,2.781749,2.527392,2.979236,3.907443,4.736240,5.370905,5.705133,5.712205,6.448087
2.838103,4.685247,5.535230,6.625856,6.261183,5.128271,4.051987,2.758549,2.550042,2.964892,3.947138,4.736240,5.406730,5.578467,5.752784,6.294032
2.930632,4.650081,5.535230,6.429671,6.381579,5.094675,3.969424,2.805287,2.440045,2.993702,3.927199,4.736240,5.266137,5.662275,5.712205,6.053030
2.890352,4.720922,5.847171,6.126897,6.443536,5.128271,3.949236,2.805287,2.483082,2.894948,3.868470,4.864710,5.165244,5.748648,5.752784,5.961709
2.825293,4.650081,6.016595,6.185196,6.088878,5.338844,3.889717,2.793475,2.516192,2.922576,3.830200,4.965561,5.370905,5.578467,5.878018,6.099744
2.864024,4.514281,6.016595,6.069662,6.320806,5.338844,3.889717,2.805287,2.483082,2.979236,3.830200,4.931497,5.198458,5.578467,5.878018,6.099744
2.890352,4.547522,6.075266,6.185196,6.381579,5.196715,3.989791,2.841241,2.472206,3.037849,3.830200,5.035074,5.232087,5.662275,5.835678,6.099744
2.812580,4.720922,5.535230,6.126897,6.261183,5.338844,3.929223,2.781749,2.550042,2.922576,3.947138,4.965561,5.266137,5.578467,5.878018,6.195365
2.917099,4.685247,5.584914,6.366793,6.381579,5.128271,3.989791,2.817184,2.472206,2.936564,3.987577,4.831967,5.300618,5.705133,5.835678,6.244309
2.825293,4.757117,5.847171,6.126897,6.443536,5.231579,3.929223,2.829168,2.538675,2.950668,3.927199,4.897883,5.232087,5.662275,5.920973,6.053030
2.864024,4.514281,6.016595,6.244589,6.145251,5.231579,3.929223,2.758549,2.527392,3.023006,3.830200,5.000083,5.335538,5.537489,5.920973,6.294032
2.890352,4.650081,5.635486,6.559164,5.979170,5.196715,3.969424,2.747073,2.450689,2.964892,3.947138,4.831967,5.370905,5.578467,5.793937,6.294032
2.903673,4.514281,5.847171,6.366793,5.979170,5.231579,3.909384,2.758549,2.450689,3.008291,3.868470,4.897883,5.370905,5.537489,5.920973,6.195365
2.877136,4.650081,5.635486,6.305110,6.443536,4.996300,3.812715,2.770108,2.440045,2.922576,3.927199,4.799647,5.198458,5.662275,5.878018,6.053030
2.799965,4.685247,5.635486,6.244589,6.443536,4.996300,3.929223,2.770108,2.494038,2.881303,3.907443,4.799647,5.165244,5.662275,5.632720,6.007024
2.812580,4.650081,5.847171,6.013460,6.088878,5.231579,3.929223,2.701972,2.472206,2.881303,3.830200,4.931497,5.335538,5.418086,5.793937,6.294032
2.877136,4.581229,5.486410,6.366793,6.381579,4.996300,3.949236,2.770108,2.440045,2.908705,3.907443,4.736240,5.165244,5.662275,5.712205,6.147183
2.787446,4.685247,5.847171,6.126897,6.506714,5.128271,3.909384,2.770108,2.505074,2.894948,3.849248,4.897883,5.165244,5.705133,5.835678,6.099744
2.825293,4.650081,5.486410,6.493782,5.925779,5.162281,3.969424,2.758549,2.472206,2.908705,3.907443,4.644093,5.370905,5.578467,5.793937,6.294032
2.864024,4.417253,5.486410,6.185196,6.145251,5.231579,3.909384,2.793475,2.440045,3.008291,3.927199,4.965561,5.266137,5.578467,5.835678,5.961709
2.762691,4.581229,5.847171,6.069662,6.381579,5.128271,3.889717,2.781749,2.516192,2.908705,3.849248,4.864710,5.165244,5.620058,5.878018,6.099744
2.851013,4.581229,5.486410,6.493782,6.088878,5.094675,3.989791,2.758549,2.440045,2.964892,3.887867,4.736240,5.406730,5.705133,5.672188,6.344556
2.838103,4.685247,5.635486,6.069662,6.261183,5.196715,3.949236,2.747073,2.472206,2.908705,3.947138,4.897883,5.266137,5.537489,5.878018,6.395901
2.825293,4.685247,5.635486,6.069662,6.443536,5.231579,3.909384,2.781749,2.472206,2.908705,3.907443,4.897883,5.232087,5.620058,5.920973,6.448087
2.825293,4.449156,5.635486,6.559164,5.979170,5.094675,4.031070,2.758549,2.483082,3.023006,3.868470,4.864710,5.370905,5.705133,5.752784,6.448087
2.838103,4.650081,5.584914,6.069662,6.381579,5.196715,3.969424,2.853402,2.472206,2.950668,3.987577,5.035074,5.165244,5.705133,5.920973,6.053030
2.812580,4.449156,5.847171,6.366793,6.443536,5.128271,4.031070,2.781749,2.527392,3.023006,3.868470,4.799647,5.266137,5.662275,5.752784,6.448087
2.825293,4.685247,5.847171,5.958264,6.202675,5.196715,3.949236,2.758549,2.472206,2.922576,3.868470,5.000083,5.335538,5.537489,5.964556,6.294032
2.825293,4.481496,5.739395,6.013460,6.261183,5.266883,3.929223,2.805287,2.461409,2.950668,3.907443,4.931497,5.232087,5.578467,5.878018,6.099744
2.812580,4.449156,5.486410,6.493782,6.088878,5.061486,3.949236,2.805287,2.461409,2.993702,3.887867,4.736240,5.406730,5.705133,5.672188,6.053030
2.714284,4.417253,5.902580,6.069662,6.145251,5.196715,3.969424,2.747073,2.505074,2.922576,3.811322,4.965561,5.335538,5.537489,5.712205,6.344556
2.738307,4.514281,5.686971,5.958264,6.145251,5.162281,3.929223,2.793475,2.429478,2.881303,3.849248,4.965561,5.266137,5.537489,5.920973,5.961709
2.750453,4.354719,5.739395,6.366793,5.979170,5.094675,3.929223,2.793475,2.483082,2.950668,3.792613,4.736240,5.335538,5.705133,5.632720,6.007024
2.750453,4.324071,5.739395,6.305110,5.873326,5.128271,3.989791,2.781749,2.483082,2.964892,3.830200,4.897883,5.370905,5.578467,5.672188,6.195365
2.726251,4.481496,5.847171,6.013460,6.261183,5.231579,3.909384,2.758549,2.494038,2.881303,3.830200,4.931497,5.266137,5.578467,5.878018,6.244309
2.775022,4.481496,5.635486,6.013460,6.261183,5.094675,4.010339,2.841241,2.440045,2.881303,3.887867,4.931497,5.266137,5.620058,5.793937,6.053030
2.738307,4.514281,5.635486,6.013460,6.443536,5.196715,3.929223,2.853402,2.483082,2.881303,3.887867,4.931497,5.232087,5.662275,5.835678,6.007024
2.750453,4.354719,5.847171,6.244589,5.979170,5.128271,3.989791,2.793475,2.516192,2.979236,3.830200,4.931497,5.370905,5.578467,5.712205,6.244309
2.702406,4.481496,5.792786,6.013460,6.261183,5.196715,3.969424,2.758549,2.516192,2.894948,3.849248,4.965561,5.266137,5.537489,5.878018,6.344556
2.726251,4.449156,5.635486,5.958264,6.261183,5.196715,3.969424,2.747073,2.472206,2.881303,3.887867,4.864710,5.198458,5.537489,5.835678,6.344556
2.690615,4.481496,5.635486,6.126897,6.381579,5.196715,3.850886,2.758549,2.505074,2.881303,3.887867,4.799647,5.165244,5.620058,5.878018,6.294032
2.738307,4.481496,5.792786,5.958264,6.261183,5.162281,3.989791,2.758549,2.440045,2.867771,3.830200,4.931497,5.266137,5.537489,5.793937,6.344556
2.738307,4.481496,5.635486,5.958264,6.261183,5.162281,3.969424,2.747073,2.450689,2.881303,3.887867,4.864710,5.165244,5.578467,5.878018,6.294032
2.738307,4.449156,5.635486,6.013460,5.979170,5.128271,4.031070,2.747073,2.461409,2.881303,3.849248,4.931497,5.370905,5.620058,5.752784,6.294032
2.738307,4.581229,5.584914,5.958264,6.261183,5.231579,4.010339,2.758549,2.461409,2.894948,3.927199,4.897883,5.266137,5.537489,5.793937,6.448087
2.738307,4.514281,5.739395,6.013460,6.145251,5.231579,4.031070,2.770108,2.472206,2.894948,3.868470,4.965561,5.335538,5.578467,5.835678,6.294032
2.775022,4.581229,5.635486,6.013460,6.145251,5.231579,4.073093,2.793475,2.472206,2.908705,3.947138,4.965561,5.335538,5.578467,5.752784,6.448087
2.738307,4.514281,5.847171,6.069662,6.261183,5.231579,4.073093,2.793475,2.538675,2.936564,3.887867,5.035074,5.370905,5.578467,5.793937,6.448087
2.775022,4.685247,5.739395,6.013460,6.261183,5.338844,4.031070,2.829168,2.505074,2.936564,3.907443,4.965561,5.300618,5.578467,5.964556,6.244309
2.825293,4.581229,5.584914,6.305110,6.506714,5.338844,3.989791,2.829168,2.494038,2.964892,3.987577,4.897883,5.232087,5.620058,6.008781,6.244309
2.851013,4.650081,5.635486,6.126897,6.320806,5.375519,4.031070,2.817184,2.516192,2.964892,4.008083,4.931497,5.266137,5.578467,5.964556,6.395901
2.838103,4.685247,5.847171,6.366793,6.443536,5.231579,4.094389,2.817184,2.538675,2.993702,3.987577,4.965561,5.232087,5.662275,5.835678,6.395901
2.838103,4.685247,5.847171,6.013460,6.261183,5.338844,4.051987,2.817184,2.538675,2.993702,3.967263,5.000083,5.335538,5.537489,5.964556,6.395901
2.851013,4.685247,5.635486,6.185196,6.202675,5.375519,4.051987,2.817184,2.538675,3.008291,4.008083,5.000083,5.370905,5.537489,5.920973,6.395901
2.890352,4.720922,5.792786,6.126897,6.261183,5.338844,4.010339,2.829168,2.538675,2.993702,4.008083,5.000083,5.335538,5.578467,5.964556,6.294032
2.890352,4.720922,5.635486,6.069662,6.443536,5.338844,3.969424,2.829168,2.516192,3.023006,4.008083,4.965561,5.232087,5.578467,6.008781,6.294032
2.890352,4.720922,5.635486,6.126897,6.506714,5.266883,3.969424,2.877997,2.516192,3.023006,4.008083,4.965561,5.198458,5.748648,5.920973,6.053030
2.903673,4.720922,5.686971,6.559164,6.033528,5.231579,4.094389,2.841241,2.573034,3.023006,3.947138,4.897883,5.479786,5.578467,5.752784,6.448087
2.864024,4.720922,6.075266,6.185196,6.506714,5.338844,3.989791,2.877997,2.584660,3.008291,3.967263,5.000083,5.232087,5.662275,5.920973,6.099744
2.930632,4.685247,5.792786,6.429671,6.381579,5.162281,4.010339,2.890432,2.561495,3.098523,3.947138,4.931497,5.335538,5.705133,5.835678,5.961709
2.864024,4.720922,6.016595,6.185196,6.145251,5.231579,4.137566,2.865654,2.644136,3.023006,3.927199,5.035074,5.370905,5.620058,5.752784,6.344556
2.877136,4.757117,6.016595,6.305110,6.145251,5.128271,4.094389,2.928303,2.644136,3.037849,3.947138,5.035074,5.479786,5.837715,5.793937,6.053030
